grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,y,x,norm_x_jitter,norm_y_jitter,norm_x,norm_y
Shot Chart Detail,21900002,216,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,7,59,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,32,1,1,20191022,LAC,LAL,489,240,240.006353764898,489.00530769618564,0.4969027874859375,0.8874830387359046
Shot Chart Detail,21900002,225,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,252,1,0,20191022,LAC,LAL,269,236,236.00790810931392,269.00588012431865,0.48862451167905196,0.48821178865175535
Shot Chart Detail,21900002,657,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,2,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,13,1,0,20191022,LAC,LAL,508,475,475.00353698474544,508.0049402592665,0.9834347211682867,0.9219649786587832
Shot Chart Detail,21900002,677,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,0,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,58,1,0,20191022,LAC,LAL,463,471,471.0036172690298,463.00999146429933,0.9751533935064114,0.8403048141250816
Shot Chart Detail,21900025,142,203584,Troy Daniels,1610612747,Los Angeles Lakers,1,0,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-241,71,1,0,20191025,LAL,UTA,450,0,0.003171985789606597,450.0054411445347,6.567195226278307e-06,0.8167031933378708
Shot Chart Detail,21900025,157,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,11,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,209,1,1,20191025,LAL,UTA,312,408,408.0001816962183,312.0020616804384,0.8447127519724479,0.5662444424101338
Shot Chart Detail,21900025,459,203584,Troy Daniels,1610612747,Los Angeles Lakers,3,3,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,9,1,1,20191025,LAL,UTA,512,472,472.00972827099963,512.0065227256306,0.9772364190328473,0.9292273467989824
Shot Chart Detail,21900025,481,203584,Troy Daniels,1610612747,Los Angeles Lakers,3,1,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,99,241,1,1,20191025,LAL,UTA,280,340,340.00039101254123,280.00554193368356,0.70392778936984,0.5081747893268064
Shot Chart Detail,21900025,505,203584,Troy Daniels,1610612747,Los Angeles Lakers,3,0,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,171,1,1,20191025,LAL,UTA,350,52,52.00978136781163,350.00034802345516,0.10767967152867744,0.6352065458877698
Shot Chart Detail,21900025,560,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,8,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,130,239,1,0,20191025,LAL,UTA,282,371,371.0003990445681,282.00278206804626,0.7681093835716745,0.5117995285998426
Shot Chart Detail,21900025,579,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,6,57,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,44,106,1,1,20191025,LAL,UTA,415,285,285.0084832020253,415.0073317525115,0.5900740023697578,0.7531860331263056
Shot Chart Detail,21900025,626,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-95,274,1,0,20191025,LAL,UTA,247,146,146.00573281247713,247.00386044660235,0.30228639569481996,0.44828089429418655
Shot Chart Detail,21900025,636,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,190,1,0,20191025,LAL,UTA,331,72,72.00137861618724,331.0093881318976,0.14906974409627674,0.600740345771303
Shot Chart Detail,21900040,182,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,11,17,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,37,1,1,20191027,LAL,CHA,484,264,264.0043508000647,484.0096249354868,0.5465876038826509,0.8784165037775966
Shot Chart Detail,21900040,225,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,8,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,142,211,1,0,20191027,LAL,CHA,310,383,383.00394360593083,310.0009280654587,0.7929612037784658,0.5626126369601977
Shot Chart Detail,21900040,245,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,6,56,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,239,108,1,0,20191027,LAL,CHA,413,480,480.0029401472485,413.00789706566934,0.9937853528421766,0.7495573110169433
Shot Chart Detail,21900040,669,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,1,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,21,1,0,20191027,LAL,CHA,500,0,0.004896383033829772,500.0093361222043,1.0137341532600318e-05,0.9074539642701663
Shot Chart Detail,21900040,684,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,1,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,202,1,1,20191027,LAL,CHA,319,397,397.00115674231705,319.00946120794407,0.8219406625111219,0.5789619899058986
Shot Chart Detail,21900040,688,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,197,1,0,20191027,LAL,CHA,324,415,415.0084311504476,324.007343413762,0.8592224457142003,0.5880325165800572
Shot Chart Detail,21900054,211,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,9,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,215,1,0,20191029,LAL,MEM,306,386,386.00058658322547,306.0055622381349,0.7991653738979639,0.5553615512368135
Shot Chart Detail,21900054,243,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,7,25,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,43,1,1,20191029,LAL,MEM,478,236,236.00991914796435,478.0009496184551,0.48862867528012116,0.8675115149253083
Shot Chart Detail,21900054,265,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,6,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,232,1,0,20191029,LAL,MEM,289,336,336.0055005070977,289.00996053329055,0.6956568740514876,0.5245166748954476
Shot Chart Detail,21900054,293,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,4,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,215,139,1,0,20191029,LAL,MEM,382,456,456.00652127461217,382.00221377108335,0.9441038038312975,0.6932859012893043
Shot Chart Detail,21900054,560,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,11,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,147,230,1,0,20191029,LAL,MEM,291,388,388.00258998647405,291.00378951387194,0.8033102686310635,0.5281352233540371
Shot Chart Detail,21900054,600,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,8,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,182,1,1,20191029,LAL,MEM,339,73,73.00691880101232,339.00068534362686,0.15115158781803986,0.6152435436329374
Shot Chart Detail,21900054,666,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,4,57,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,141,103,1,0,20191029,LAL,MEM,418,382,382.00212516573225,418.004458096874,0.7908870654580399,0.7586254399255931
Shot Chart Detail,21900074,207,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,2,262,1,0,20191101,DAL,LAL,259,243,243.00609760767014,259.009567490239,0.5031133775550545,0.47006974034875637
Shot Chart Detail,21900074,219,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,9,40,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-31,94,1,0,20191101,DAL,LAL,427,210,210.008403797294,427.00279686386574,0.4347958277161658,0.7749562913638488
Shot Chart Detail,21900074,238,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,152,256,1,0,20191101,DAL,LAL,265,393,393.0017088832073,265.00561126826824,0.8136603117686452,0.4809518045488141
Shot Chart Detail,21900074,260,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,6,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-190,-1,1,0,20191101,DAL,LAL,522,51,51.007766221139384,522.0047531490305,0.105605125952387,0.9473728756480346
Shot Chart Detail,21900088,153,203584,Troy Daniels,1610612747,Los Angeles Lakers,1,1,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,200,1,0,20191103,SAS,LAL,321,86,86.00476902257046,321.00854480457554,0.17806199208485204,0.5825900748307515
Shot Chart Detail,21900088,549,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,8,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-109,160,1,0,20191103,SAS,LAL,361,132,132.00913067842828,361.0096792794068,0.2733082019651934,0.6551870953904195
Shot Chart Detail,21900100,172,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,10,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,17,1,0,20191105,CHI,LAL,504,393,393.00869421015824,504.00528957939133,0.8136747740042442,0.9147061164677349
Shot Chart Detail,21900100,230,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,7,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,217,1,0,20191105,CHI,LAL,304,105,105.00491066540732,304.0094432935182,0.21739938126997996,0.5517388467819421
Shot Chart Detail,21900100,241,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,6,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,232,112,1,1,20191105,CHI,LAL,409,473,473.00017492133645,409.00459265134265,0.9792870135012361,0.7422918177580872
Shot Chart Detail,21900100,244,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,6,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-95,259,1,0,20191105,CHI,LAL,262,146,146.00012701087434,262.0005896721293,0.302274789591903,0.47549806886203233
Shot Chart Detail,21900100,532,203584,Troy Daniels,1610612747,Los Angeles Lakers,4,9,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,198,184,1,0,20191105,CHI,LAL,337,439,439.0018665787709,337.00086882311274,0.908897817881124,0.611614128543556
Shot Chart Detail,21900002,15,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,10,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,96,162,1,0,20191022,LAC,LAL,359,337,337.00902054885194,359.00031401617986,0.6977345353226311,0.6515403505357668
Shot Chart Detail,21900002,47,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,8,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,16,1,1,20191022,LAC,LAL,505,222,222.00706558871562,505.0017357487164,0.4596375387656106,0.9165145407534664
Shot Chart Detail,21900002,52,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,8,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-56,100,1,0,20191022,LAC,LAL,421,185,185.0053126817019,421.0015430522729,0.3830300912004033,0.7640647716091249
Shot Chart Detail,21900002,73,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,32,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-51,94,1,1,20191022,LAC,LAL,427,190,190.00099798506562,427.00334410649066,0.39337302551736564,0.7749572845402827
Shot Chart Detail,21900002,82,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,171,194,1,0,20191022,LAC,LAL,327,412,412.00994673408564,327.0079064011664,0.8530144631281104,0.5934781604535888
Shot Chart Detail,21900002,92,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,11,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,95,149,1,0,20191022,LAC,LAL,372,336,336.00721228452045,372.00375900807995,0.6956604180700504,0.6751399652921296
Shot Chart Detail,21900002,157,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20191022,LAC,LAL,511,228,228.00445237153923,511.0026638424332,0.47205436925058847,0.9274054693712724
Shot Chart Detail,21900002,265,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,4,24,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-22,37,1,0,20191022,LAC,LAL,484,219,219.00526306353382,484.00736343366,0.4534226864550493,0.8784123994366381
Shot Chart Detail,21900002,305,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-139,126,1,1,20191022,LAC,LAL,395,102,102.00330437953282,395.00690388543455,0.2111849352480743,0.7168877757860813
Shot Chart Detail,21900002,307,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,25,1,1,20191022,LAC,LAL,496,234,234.00472694883763,496.00385823643126,0.484477178548634,0.9001845264344039
Shot Chart Detail,21900002,329,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,21,1,0,20191022,LAC,LAL,500,201,201.00045321803162,500.0095150089149,0.416146005817052,0.9074542889270136
Shot Chart Detail,21900002,374,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,10,40,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-89,159,1,0,20191022,LAC,LAL,362,152,152.00026161644297,362.00623293273793,0.31469730909619265,0.6569957147460834
Shot Chart Detail,21900002,412,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,7,14,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,0,20191022,LAC,LAL,504,241,241.00935322290076,504.00503210531934,0.49897937095429296,0.9147056491847255
Shot Chart Detail,21900002,454,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,4,43,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,14,1,1,20191022,LAC,LAL,507,248,248.00129236503105,507.0085561511127,0.5134552962585868,0.9201566670062604
Shot Chart Detail,21900002,459,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,4,6,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,111,114,1,0,20191022,LAC,LAL,407,352,352.00555812207847,407.0010196806041,0.7287829688573259,0.7386555851847081
Shot Chart Detail,21900002,464,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,3,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-122,231,1,0,20191022,LAC,LAL,290,119,119.00085735430707,290.0018627671507,0.2463762179833587,0.526316852510661
Shot Chart Detail,21900002,471,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,3,21,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191022,LAC,LAL,527,241,241.00695437965652,527.0053561860664,0.4989744044528812,0.9564483402881399
Shot Chart Detail,21900002,493,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,1,31,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,3,1,1,20191022,LAC,LAL,518,217,217.00869659950757,518.00229163564,0.44928904821667415,0.9401089121482064
Shot Chart Detail,21900002,505,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,0,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-64,188,1,0,20191022,LAC,LAL,333,177,177.0099894513427,333.00169581150374,0.36647678609953804,0.6043561332602442
Shot Chart Detail,21900002,566,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,7,37,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191022,LAC,LAL,527,241,241.00010156926388,527.0008263044001,0.4989602165760488,0.956440119123496
Shot Chart Detail,21900002,583,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,6,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-13,178,1,0,20191022,LAC,LAL,343,228,228.00438388752755,343.0010186978864,0.47205422746310755,0.6225036447920042
Shot Chart Detail,21900025,15,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,10,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20191025,LAL,UTA,515,240,240.00306544599363,515.0096144412839,0.49689597943771674,0.9346775799957692
Shot Chart Detail,21900025,23,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,37,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,80,1,0,20191025,LAL,UTA,441,243,243.00427113748717,441.00579365733705,0.5031095960796438,0.8003699667372868
Shot Chart Detail,21900025,59,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,18,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,68,91,1,0,20191025,LAL,UTA,430,309,309.0029976918309,430.00773123007974,0.6397516085969472,0.7804098687393042
Shot Chart Detail,21900025,63,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,53,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-54,94,1,0,20191025,LAL,UTA,427,187,187.004141666202,427.0016788247175,0.3871684137011431,0.7749542622636221
Shot Chart Detail,21900025,71,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,6,1,0,20191025,LAL,UTA,515,467,467.00667579149246,515.0030186926543,0.9668782319098481,0.9346656095428019
Shot Chart Detail,21900025,73,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20191025,LAL,UTA,505,243,243.00508291303294,505.00489757255133,0.5031112767581974,0.916520279065466
Shot Chart Detail,21900025,82,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,4,37,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-68,12,1,0,20191025,LAL,UTA,509,173,173.00010088266427,509.00329352843,0.35817481918896155,0.9237768640905045
Shot Chart Detail,21900025,103,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,8,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,2,173,1,1,20191025,LAL,UTA,348,243,243.00939024410138,348.00948807361965,0.5031201945421684,0.6315933858460073
Shot Chart Detail,21900025,110,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,2,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-103,173,1,1,20191025,LAL,UTA,348,138,138.00306652938394,348.00615300822835,0.2857178877323848,0.6315873331224043
Shot Chart Detail,21900025,261,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,5,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,59,167,1,0,20191025,LAL,UTA,354,300,300.007430177915,354.00109545630744,0.6211274242678052,0.6424673985473253
Shot Chart Detail,21900025,277,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,3,21,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-125,67,1,0,20191025,LAL,UTA,454,116,116.0028523151589,454.00325200455626,0.24016922788713446,0.8239587164876271
Shot Chart Detail,21900025,311,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,5,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-109,46,1,0,20191025,LAL,UTA,475,132,132.00171057592394,475.00847633847263,0.27329283958182315,0.8620805528517743
Shot Chart Detail,21900025,325,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,5,1,1,20191025,LAL,UTA,516,244,244.00762664414225,516.0090930930421,0.505186916701683,0.9364915078551476
Shot Chart Detail,21900025,330,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,17,1,1,20191025,LAL,UTA,504,238,238.00986601817013,504.0079149288042,0.4927693122217685,0.9147108811462323
Shot Chart Detail,21900025,374,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,10,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,122,120,1,0,20191025,LAL,UTA,401,363,363.0098071142895,401.00230082870786,0.7515658740289751,0.7277686660625319
Shot Chart Detail,21900025,401,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,7,12,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,1,20191025,LAL,UTA,520,246,246.0063273186395,520.0016629715881,0.509324973552797,0.9437375192836756
Shot Chart Detail,21900025,553,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,8,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,68,1,0,20191025,LAL,UTA,453,475,475.0073820724217,453.00100271515083,0.9834426819358018,0.8221397602699063
Shot Chart Detail,21900040,54,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-48,252,1,0,20191027,LAL,CHA,269,193,193.0021354344627,269.0092519763267,0.3995865008726666,0.48821790813843413
Shot Chart Detail,21900040,65,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,59,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,10,1,1,20191027,LAL,CHA,511,250,250.00163086151704,511.0040607537639,0.5175967440128949,0.9274080045893838
Shot Chart Detail,21900040,69,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,6,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,24,1,1,20191027,LAL,CHA,497,252,252.00405950439404,497.00316143396304,0.5217425191508396,0.9019981358664615
Shot Chart Detail,21900040,72,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,4,1,1,20191027,LAL,CHA,517,257,257.00713877821545,517.0085324248073,0.5321007617480761,0.9383053643536914
Shot Chart Detail,21900040,89,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,199,57,1,0,20191027,LAL,CHA,464,440,440.0057716595132,464.00661792814134,0.9109762763267734,0.8421135656226515
Shot Chart Detail,21900040,104,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,41,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,199,1,1,20191027,LAL,CHA,322,413,413.00421964042243,322.00704073698205,0.8550729793754113,0.5844022191782893
Shot Chart Detail,21900040,120,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,2,43,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,27,1,1,20191027,LAL,CHA,494,266,266.00691664887233,494.0050588941651,0.5507336630881143,0.8965569573954195
Shot Chart Detail,21900040,147,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,188,1,1,20191027,LAL,CHA,333,54,54.00102431042464,333.0002409066348,0.11180228808955125,0.6043534927911658
Shot Chart Detail,21900040,293,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,4,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-4,1,1,20191027,LAL,CHA,525,8,8.004303275080485,525.0034591093519,0.016571897147216352,0.95281514925132
Shot Chart Detail,21900040,354,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,0,36,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20191027,LAL,CHA,508,246,246.00125751962983,508.00122701336295,0.5093144771754287,0.9219582395851859
Shot Chart Detail,21900040,395,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,9,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-144,236,1,0,20191027,LAL,CHA,285,97,97.0069887184202,285.0038477330308,0.200840695855152,0.5172460847698651
Shot Chart Detail,21900040,399,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,9,28,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,14,80,1,0,20191027,LAL,CHA,441,255,255.0094763685169,441.00587001653,0.5279648544928564,0.800370105319604
